customer_id,recency,frequency,monetary,segment,churn_risk
34970,314,5,1753.25,Particular,0.051
34971,289,3,799.84,Profesional,0.183
34972,244,6,1212.55,Profesional,0.08
34973,660,3,609.0400000000001,Particular,0.968
34974,176,4,1071.35,Empresa,0.574
34975,34,3,542.91,Profesional,0.82
34976,54,6,1914.1100000000001,Particular,0.267
34977,183,2,326.61,Particular,0.895
34978,0,6,1569.1100000000001,Profesional,0.629
34979,853,3,963.2,Particular,0.406
34980,138,8,1671.1599999999999,Particular,0.601
34981,506,5,1405.52,Particular,0.127
34982,455,5,921.02,Profesional,0.313
34983,59,7,2323.65,Profesional,0.539
34984,90,4,1043.42,Particular,0.64
34985,184,4,1274.48,Profesional,0.217
34986,202,3,827.5600000000001,Particular,0.992
34987,683,4,1217.72,Particular,0.833
34988,576,6,2290.48,Profesional,0.58
34989,127,2,608.39,Particular,0.973
34990,341,2,693.31,Particular,0.513
34991,159,4,989.5899999999999,Particular,0.947
34992,278,2,318.89,Particular,0.752
34993,152,5,816.88,Particular,0.217
34994,345,2,426.69,Particular,0.406
34995,326,5,1275.95,Profesional,0.263
34996,15,7,2236.04,Particular,0.722
34997,281,1,102.52,Particular,0.767
34998,35,5,1222.85,Profesional,0.684
34999,192,5,1221.53,Empresa,0.546
35000,312,6,1506.49,Particular,0.402
35001,629,5,1047.51,Particular,0.984
35002,596,5,1283.89,Profesional,0.028
35003,442,2,912.69,Particular,0.124
35004,1297,2,523.28,Particular,0.599
35005,128,2,526.1600000000001,Particular,0.756
35006,135,2,408.15,Particular,0.958
35007,88,3,606.34,Particular,0.49
35008,188,4,1192.56,Particular,0.266
35010,114,3,679.42,Particular,0.441
35011,907,4,1341.24,Profesional,0.129
35012,56,1,399.48,Profesional,0.522
35013,472,1,308.36,Particular,0.526
35014,93,9,2869.73,Particular,0.229
35015,231,7,1484.02,Profesional,0.142
35016,198,6,1099.1,Particular,0.142
35017,250,3,1169.28,Profesional,0.823
35018,384,2,676.8000000000001,Particular,0.501
35019,796,3,745.38,Particular,0.736
35020,87,6,2108.46,Particular,0.962
35021,21,3,402.16999999999996,Profesional,0.792
35022,79,2,458.22,Particular,0.157
35023,30,3,349.33,Profesional,0.42
35024,584,4,1048.9,Particular,0.496
35025,594,2,480.7,Particular,0.701
35026,148,4,739.78,Particular,0.965
35027,126,2,724.05,Particular,0.285
35028,334,2,833.38,Particular,0.861
35029,58,3,825.5,Particular,0.072
35030,613,4,1279.36,Particular,0.872
35031,605,6,1314.6,Particular,0.695
35032,107,6,817.63,Profesional,0.029
35033,318,6,1522.73,Profesional,0.611
35034,125,10,2756.54,Particular,0.931
35035,60,5,1472.5900000000001,Particular,0.433
35036,7,2,394.17,Particular,0.117
35037,89,4,1272.85,Particular,0.989
35038,419,8,1135.9099999999999,Particular,0.417
35039,355,2,392.25,Particular,0.528
35040,132,4,681.12,Profesional,0.967
35041,312,2,736.98,Profesional,0.585
35042,1243,1,494.88,Particular,0.676
35043,621,4,1354.98,Profesional,0.71
35044,226,5,1522.02,Particular,0.753
35045,287,2,676.79,Particular,0.8
35046,288,7,2045.17,Profesional,0.075
35047,260,4,1170.43,Particular,0.934
35048,44,6,1497.15,Profesional,0.545
35049,127,6,1906.0,Particular,0.534
35050,425,5,1188.23,Particular,0.836
35051,105,4,1342.55,Particular,0.307
35052,418,1,248.7,Profesional,0.656
35053,144,11,2771.05,Particular,0.317
35054,33,5,625.1600000000001,Particular,0.761
35055,74,6,1761.71,Profesional,0.433
35056,157,7,1850.12,Profesional,0.187
35057,1199,2,468.94,Profesional,0.909
35058,134,5,1725.56,Particular,0.753
35059,57,2,455.37,Particular,0.014
35060,275,2,680.6099999999999,Particular,0.064
35061,13,5,1486.74,Particular,0.379
35062,118,5,1610.33,Profesional,0.78
35063,300,3,1124.16,Profesional,0.276
35064,69,6,2158.14,Profesional,0.991
35065,6,6,1388.5,Particular,0.919
35066,797,1,51.95,Particular,0.865
35067,612,4,1616.43,Profesional,0.009
35068,192,4,1020.16,Profesional,0.964
35069,314,4,988.13,Profesional,0.591
35070,44,3,711.77,Particular,0.591
35071,308,1,150.5,Profesional,0.099
35072,134,9,2277.98,Particular,0.609
35073,354,2,738.86,Particular,0.529
35074,334,4,1019.31,Particular,0.541
35075,14,5,1682.67,Profesional,0.191
35076,363,2,759.48,Particular,0.543
35077,29,7,2622.33,Particular,0.072
35078,735,4,907.21,Particular,0.021
35079,109,2,482.57,Particular,0.213
35080,682,5,1677.62,Particular,0.802
35081,892,2,374.82,Particular,0.604
35082,1192,1,481.98,Particular,0.894
35083,18,4,1308.16,Particular,0.389
35084,136,6,2175.78,Particular,0.35
35085,386,4,1236.6,Particular,0.7
35086,1128,1,460.01,Particular,0.407
35087,527,3,1330.49,Particular,0.381
35088,468,7,1870.43,Particular,0.466
35089,95,6,1408.56,Particular,0.115
35090,565,2,483.99,Empresa,0.203
35091,547,3,1467.94,Particular,0.603
35092,185,4,1262.03,Profesional,0.608
35093,208,7,1617.49,Particular,0.59
35094,1002,1,99.51,Particular,0.2
35095,11,4,1161.6899999999998,Particular,0.436
35096,168,5,1531.3799999999999,Particular,0.921
35097,362,5,1183.0,Particular,0.861
35098,318,1,439.45,Profesional,0.557
35099,116,8,2424.85,Profesional,0.901
35100,55,8,2323.26,Empresa,0.675
35101,101,6,1414.84,Profesional,0.412
35102,1172,3,394.33,Particular,0.776
35103,194,3,719.95,Particular,0.302
35104,25,9,2046.1100000000001,Profesional,0.855
35105,497,4,1143.1,Profesional,0.33
35106,188,5,1135.47,Particular,0.795
35107,946,3,550.87,Particular,0.281
35108,667,3,755.54,Particular,0.917
35109,201,6,1794.22,Particular,0.185
35110,773,4,1108.1599999999999,Profesional,0.719
35111,111,7,2258.1000000000004,Particular,0.409
35112,110,6,1633.97,Profesional,0.018
35113,180,5,988.9100000000001,Profesional,0.332
35114,156,4,999.13,Particular,0.203
35115,779,5,1846.0,Particular,0.555
35116,18,8,2169.2200000000003,Particular,0.26
35117,50,6,1456.0,Profesional,0.073
35118,0,7,2053.18,Particular,0.953
35119,1186,1,162.16,Particular,0.845
35120,241,10,2882.21,Particular,0.045
35121,198,7,1423.33,Profesional,0.271
35122,438,6,2111.69,Particular,0.63
35123,278,3,897.56,Particular,0.321
35124,98,8,2907.11,Particular,0.282
35125,355,2,784.1700000000001,Particular,0.596
35126,64,3,1063.42,Particular,0.194
35127,909,4,1402.68,Profesional,0.649
35128,299,5,868.39,Particular,0.089
35129,460,2,579.8399999999999,Particular,0.325
35130,55,5,2066.18,Profesional,0.116
35131,648,2,638.29,Particular,0.297
35132,539,5,1776.77,Particular,0.683
35133,614,3,940.13,Profesional,0.764
35134,158,1,52.27,Particular,0.145
35135,789,3,1332.85,Particular,0.746
35136,653,1,411.43,Particular,0.084
35137,810,3,628.51,Particular,0.217
35138,513,4,1105.98,Particular,0.5
35139,504,2,325.83,Particular,0.971
35140,198,3,1044.01,Particular,0.974
35141,651,2,693.89,Particular,0.478
35142,203,6,1646.8400000000001,Particular,0.805
35143,601,3,723.01,Particular,0.553
35144,41,5,1080.42,Particular,0.752
35145,639,3,859.34,Particular,0.653
35146,111,3,1029.4099999999999,Particular,0.697
35147,125,1,149.63,Particular,0.44
35148,27,5,1869.1599999999999,Particular,0.833
35149,42,3,860.16,Profesional,0.446
35150,1201,2,482.06,Particular,0.706
35152,436,4,842.5699999999999,Particular,0.656
35153,935,7,2316.85,Particular,0.51
35154,285,2,477.26,Particular,0.528
35155,77,4,829.8599999999999,Particular,0.709
35156,336,6,1549.79,Particular,0.092
35157,167,2,580.4300000000001,Particular,0.637
35158,317,4,1566.75,Profesional,0.375
35159,1090,3,483.96,Profesional,0.135
35161,606,2,156.03,Particular,0.498
35162,53,5,1007.75,Particular,0.457
35163,989,3,804.13,Particular,0.542
35164,397,3,1010.5,Particular,0.623
35165,37,4,951.39,Particular,0.195
35166,299,3,747.25,Profesional,0.625
35167,4,3,698.06,Particular,0.352
35168,671,5,1776.43,Profesional,0.715
35169,98,5,1182.6,Profesional,0.772
35170,235,3,435.11,Particular,0.007
35171,600,2,451.75,Particular,0.716
35172,168,3,758.84,Profesional,0.353
35173,86,5,963.86,Particular,0.304
35174,407,5,1558.74,Particular,0.373
35175,258,5,1395.49,Profesional,0.576
35176,808,4,831.37,Particular,0.115
35177,608,2,731.7,Particular,0.698
35178,298,6,1566.6599999999999,Particular,0.445
35179,439,5,1112.34,Profesional,0.16
35180,289,2,480.02,Profesional,0.509
35181,358,2,310.8,Particular,0.574
35182,587,5,913.03,Particular,0.346
35183,598,2,355.82,Profesional,0.9
35184,162,3,573.12,Particular,0.697
35185,439,2,689.0600000000001,Profesional,0.661
35186,18,6,1580.56,Particular,0.053
35187,129,4,1300.16,Profesional,0.502
35188,18,6,1265.15,Particular,0.851
35189,440,5,1212.1399999999999,Particular,0.668
35190,164,9,2274.95,Particular,0.233
35191,295,5,640.25,Particular,0.861
35192,226,4,1397.33,Profesional,0.37
35193,543,4,1157.06,Particular,0.915
35194,1174,2,541.41,Particular,0.512
35195,24,4,1032.43,Particular,0.787
35196,344,4,1309.94,Particular,0.612
35197,1068,3,949.55,Particular,0.291
35198,431,4,1280.44,Particular,0.654
35199,503,3,899.27,Profesional,0.01
35200,578,3,1264.34,Particular,0.835
35201,1264,1,443.92,Profesional,0.966
35202,1069,2,424.2,Particular,0.207
35203,475,3,876.4300000000001,Particular,0.884
35204,364,4,773.85,Profesional,0.168
35205,78,2,535.31,Particular,0.491
35206,14,5,1287.64,Particular,0.293
35207,680,1,192.77,Particular,0.192
35208,969,1,148.44,Particular,0.756
35209,919,3,622.0699999999999,Particular,0.807
35210,286,2,542.68,Profesional,0.839
35211,696,3,696.3399999999999,Profesional,0.008
35212,0,3,573.29,Profesional,0.848
35213,60,2,826.8199999999999,Particular,0.051
35214,3,5,1462.49,Particular,0.448
35215,710,3,983.02,Profesional,0.175
35216,912,3,594.5,Particular,0.907
35217,134,6,1223.92,Particular,0.577
35218,58,7,1599.9,Particular,0.468
35219,51,5,1239.73,Particular,0.444
35220,560,1,388.28,Profesional,0.404
35221,469,4,788.49,Particular,0.474
35222,57,4,1153.74,Particular,0.566
35223,191,3,619.1700000000001,Profesional,0.817
35224,7,5,2019.78,Particular,0.238
35225,173,3,1153.22,Particular,0.804
35226,310,8,2270.73,Particular,0.83
35227,1056,2,642.08,Particular,0.851
35228,49,8,2322.35,Particular,0.942
35229,444,4,1310.09,Profesional,0.957
35230,174,9,2817.48,Profesional,0.108
35231,38,5,1713.01,Particular,0.878
35232,537,2,726.63,Particular,0.845
35233,1076,2,589.9599999999999,Profesional,0.377
35234,428,2,600.1999999999999,Particular,0.691
35235,430,2,505.39,Particular,0.927
35236,223,5,1330.97,Particular,0.091
35237,145,6,1466.08,Particular,0.355
35238,161,10,2583.1,Particular,0.974
35239,41,4,1116.2,Particular,0.548
35240,225,4,1352.9099999999999,Particular,0.092
35241,75,5,1427.1599999999999,Empresa,0.961
35242,662,4,916.41,Particular,0.903
35243,27,6,2029.85,Particular,0.806
35244,72,5,1363.87,Particular,0.794
35245,194,2,756.79,Particular,0.486
35247,373,3,986.62,Particular,0.306
35248,26,3,525.89,Particular,0.359
35249,523,4,908.36,Profesional,0.216
35250,165,2,542.75,Profesional,0.403
35251,966,1,150.48,Particular,0.234
35252,125,6,1998.93,Particular,0.34
35253,20,8,2813.7200000000003,Particular,0.69
35254,193,6,1281.88,Particular,0.43
35255,985,3,582.81,Particular,0.768
35256,112,6,2104.18,Profesional,0.479
35257,656,3,895.3499999999999,Particular,0.139
35258,71,3,1250.65,Profesional,0.742
35259,3,4,1491.55,Particular,0.066
35260,317,4,1020.1800000000001,Particular,0.942
35261,94,5,1072.33,Particular,0.841
35262,539,4,718.25,Particular,0.963
35263,1435,2,283.45,Particular,0.249
35264,50,6,1410.8999999999999,Particular,0.481
35265,265,5,1379.84,Particular,0.193
35266,228,3,783.28,Particular,0.422
35267,1393,3,1225.6100000000001,Particular,0.244
35268,1312,2,637.46,Particular,0.853
35269,343,3,727.98,Profesional,0.122
35270,11,4,1236.63,Particular,0.225
35271,30,8,2810.12,Particular,0.264
35272,543,3,795.02,Particular,0.738
35273,664,2,508.79,Particular,0.63
35274,39,4,1374.19,Empresa,0.136
35275,489,8,2360.32,Particular,0.606
35276,472,3,723.86,Profesional,0.846
35277,364,4,1229.21,Particular,0.452
35278,66,4,968.8000000000001,Profesional,0.612
35279,27,2,819.01,Profesional,0.532
35280,11,3,1386.3899999999999,Particular,0.358
35281,1091,1,152.35,Profesional,0.003
35282,87,5,1307.88,Profesional,0.186
35283,21,6,1591.59,Particular,0.947
35284,289,7,1199.95,Particular,0.355
35285,351,5,1104.03,Particular,0.297
35286,284,7,1608.71,Profesional,0.614
35287,411,4,1190.97,Particular,0.904
35288,323,3,648.89,Particular,0.302
35289,429,6,1809.23,Particular,0.223
35290,59,6,1142.53,Particular,0.902
35291,295,5,1793.32,Particular,0.774
35292,1163,1,211.94,Particular,0.703
35293,404,4,1039.73,Particular,0.557
35294,214,5,1163.98,Profesional,0.426
35295,1054,3,1330.97,Particular,0.638
35296,162,5,995.29,Particular,0.217
35297,187,3,1111.3200000000002,Particular,0.817
35298,351,2,520.47,Particular,0.416
35299,295,4,1377.44,Profesional,0.755
35300,219,2,620.38,Particular,0.812
35301,455,5,1490.01,Profesional,0.075
35302,62,4,1099.01,Profesional,0.675
35303,530,5,1609.12,Particular,0.303
35304,673,3,1032.4499999999998,Empresa,0.359
35305,203,3,1138.1100000000001,Particular,0.733
35306,154,8,2470.6800000000003,Particular,0.957
35307,339,2,723.1199999999999,Particular,0.804
35308,135,6,1825.58,Particular,0.292
35309,22,5,1244.81,Particular,0.708
35310,47,11,3005.04,Particular,0.328
35311,1086,3,769.7099999999999,Particular,0.44
35312,274,3,1019.95,Particular,0.123
35313,104,2,642.21,Particular,0.834
35314,55,6,2135.79,Particular,0.647
35315,217,4,1239.1,Particular,0.863
35316,22,4,1224.64,Particular,0.224
35317,784,4,1738.0900000000001,Particular,0.129
35318,238,5,1288.57,Particular,0.815
35319,161,8,1461.7,Particular,0.879
35320,997,3,1113.92,Particular,0.172
35321,751,3,973.47,Particular,0.642
35322,380,2,851.95,Particular,0.165
35323,407,4,1097.5,Particular,0.015
35324,101,5,1112.86,Particular,0.542
35325,316,1,463.94,Particular,0.95
35326,800,3,554.1899999999999,Particular,0.59
35327,56,3,892.82,Particular,0.429
35328,278,4,1126.2,Profesional,0.282
35329,129,5,966.01,Particular,0.281
35330,1128,5,1394.38,Empresa,0.263
35331,135,9,2103.5099999999998,Profesional,0.209
35332,58,5,1151.96,Empresa,0.067
35333,273,2,790.15,Particular,0.757
35334,465,6,1715.5,Particular,0.315
35335,39,4,1283.19,Particular,0.156
35336,63,1,414.24,Particular,0.604
35337,387,2,479.08,Particular,0.934
35338,783,1,48.03,Particular,0.688
35339,723,5,1478.21,Profesional,0.192
35340,256,5,1171.5,Empresa,0.414
35341,66,3,1138.99,Particular,0.825
35342,194,3,648.22,Particular,0.051
35343,65,6,1518.05,Profesional,0.337
35344,97,2,754.46,Particular,0.388
35345,576,3,686.62,Profesional,0.453
35346,367,7,1484.53,Profesional,0.559
35348,22,9,2555.67,Particular,0.163
35349,222,4,887.92,Profesional,0.417
35350,286,5,1497.17,Particular,0.369
35351,70,7,2072.44,Particular,0.929
35352,63,7,2213.36,Particular,0.743
35353,201,3,1200.9,Particular,0.866
35354,204,5,1537.8899999999999,Profesional,0.71
35355,354,8,1854.6200000000001,Particular,0.057
35356,1052,1,230.23,Particular,0.474
35357,145,8,2325.01,Profesional,0.778
35358,321,2,707.77,Particular,0.591
35359,110,4,918.26,Particular,0.759
35360,476,5,727.33,Particular,0.962
35361,118,4,1331.3700000000001,Particular,0.247
35362,340,6,1572.13,Particular,0.983
35363,116,5,1188.33,Particular,0.121
35364,228,6,1836.51,Particular,0.92
35365,55,1,327.63,Particular,0.193
35366,23,3,407.44,Particular,0.719
35367,113,2,482.34,Particular,0.783
35368,8,7,2515.7200000000003,Particular,0.811
35369,199,4,940.42,Particular,0.438
35370,189,5,1318.22,Profesional,0.169
35371,172,3,1206.1299999999999,Particular,0.796
35372,188,5,648.33,Particular,0.644
35373,162,3,1081.72,Profesional,0.258
35374,102,3,800.3499999999999,Particular,0.393
35375,391,5,1660.93,Particular,0.298
35376,118,4,793.4399999999999,Particular,0.915
35377,325,5,707.77,Particular,0.804
35378,221,1,377.57,Particular,0.883
35379,488,5,1378.96,Profesional,0.052
35380,35,11,3037.63,Particular,0.661
35381,10,8,1839.72,Particular,0.268
35382,568,10,2558.0299999999997,Profesional,0.748
35383,752,2,244.36,Profesional,0.891
35384,618,2,430.55,Particular,0.766
35385,782,5,663.1700000000001,Particular,0.911
35386,288,6,1577.5900000000001,Particular,0.399
35387,855,2,464.58,Particular,0.624
35388,29,3,569.75,Particular,0.475
35389,8,3,808.41,Particular,0.83
35390,89,6,948.28,Particular,0.563
35391,757,3,1041.3,Particular,0.71
35392,200,7,2401.29,Profesional,0.631
35393,145,4,1225.55,Profesional,0.862
35394,345,4,917.67,Particular,0.528
35396,101,3,663.88,Particular,0.949
35397,93,4,1375.33,Particular,0.556
35398,542,2,634.1,Particular,0.783
35399,31,6,1905.98,Particular,0.679
35400,149,5,1657.03,Profesional,0.432
35401,322,5,987.1899999999999,Particular,0.951
35402,473,2,315.76,Particular,0.733
35403,433,6,997.97,Particular,0.232
35404,372,8,2641.41,Particular,0.996
35405,401,2,316.81,Particular,1.0
35406,24,2,546.98,Particular,0.29
35407,362,3,972.36,Profesional,0.985
35408,210,5,1154.05,Particular,0.617
35410,657,3,974.54,Empresa,0.978
35411,16,4,893.46,Particular,0.102
35412,46,7,1680.0700000000002,Particular,0.637
35413,556,3,1333.8600000000001,Particular,0.837
35414,336,5,1024.53,Particular,0.829
35415,425,3,1452.47,Profesional,0.006
35416,149,3,1503.4199999999998,Particular,0.425
35417,478,4,381.84999999999997,Empresa,0.089
35418,502,6,1496.3600000000001,Particular,0.26
35419,130,9,2427.43,Particular,0.938
35420,210,4,1588.81,Particular,0.884
35421,430,2,233.8,Particular,0.659
35422,477,3,1182.09,Profesional,0.898
35423,30,4,1282.86,Empresa,0.316
35424,61,4,832.27,Particular,0.828
35426,220,7,1239.53,Particular,0.734
35427,882,1,364.8,Profesional,0.086
35428,764,2,671.16,Particular,0.349
35429,1035,2,920.89,Particular,0.049
35430,126,6,1268.82,Particular,0.151
35431,63,5,1225.94,Particular,0.271
35432,50,7,2512.95,Particular,0.586
35433,378,5,1365.15,Profesional,0.76
35435,40,8,1726.97,Profesional,0.055
35436,383,3,684.35,Particular,0.884
35437,122,4,1392.46,Particular,0.13
35438,73,4,1377.34,Particular,0.448
35439,1162,1,375.41,Profesional,0.113
35440,581,3,1122.92,Particular,0.535
35442,647,2,542.28,Profesional,0.762
35443,108,5,1036.38,Particular,0.086
35444,551,4,1121.96,Profesional,0.43
35445,537,4,1146.54,Particular,0.421
35446,37,7,1760.92,Profesional,0.921
35447,1031,2,506.66,Profesional,0.43
35448,164,2,701.81,Profesional,0.071
35449,488,4,829.84,Particular,0.543
35450,361,2,372.40000000000003,Profesional,0.725
35451,505,3,868.51,Particular,0.337
